id,name,sex,age,died_year,address
nssxbdlp6r,Olson Sorensen,Male,116,243,
hyntx9v6ql,Astrid Solberg,Female,78,205,
dtuptvrf76,Dr Magnar Solberg,Male,85,212,
7krcy5zudj,Michael Eklund,Male,50,177,
vwh48xjtg9,Jessica Edwards,Female,51,179,
q4eyttta25,Emily Edwards,Female,50,177,
cxv9vlnbh7,Felix Blomgren,Male,92,220,
xn4c72ugp4,Yorick Eklund,Male,22,150,
ruy7tw4y8y,Donar Solberg,Male,59,187,
l2v3ftdfst,Signe Solberg,Female,75,202,
f8rx2qnwbp,Yorick Lund,Male,78,205,
5lhpah8vee,Lady Olina Blomgren,Female,78,205,
xbecfrfams,Lord Paul Lund,Male,37,165,
sha83nqr6n,Florian Sorensen,Male,48,175,
mp64pjz8qh,Malena Carlsen,Female,57,184,
5ttg3lslzl,Lord Nico Solberg,Male,60,188,
samsc49fed,Henrik Svendsen,Male,88,216,
rumkvf7d3w,Selina Olsen,Female,58,187,
l2jfhcgulr,Dr Juhani Sorensen,Male,85,214,
u282c7j4m8,Lara Sorensen,Female,69,197,
qbd5pfgff9,Berit Lund,Female,61,189,
j3astppumm,Lucia Thorn,Female,90,218,
d96nflyb7h,Lady Johanna Blomgren,Female,78,207,
xv3h2ngm49,Olson Blomgren,Male,16,145,
gjzbmpywzy,Hanne Eklund,Female,59,188,
27x68rg8xq,Emma Ibsen,Female,37,166,
wne3c4zacy,Halle Olsen,Female,16,145,
f83p7stqyj,Ragnar Sorensen,Male,95,225,
7sdvvaqeml,Brenda Thorn,Female,15,145,
33ky8knrfm,Yorick Sorensen,Male,98,228,
w8fuufx8zg,Florian Sorensen,Male,68,198,
8fpv52c8ka,Britt Lund,Female,98,228,
4quygaakdb,Helsa Olsen,Female,89,219,
u9777t692d,Sten Blomgren,Male,77,207,
sqwqysfbeq,Matthias Eklund,Male,39,169,
auk5du8ppt,Dr Paul Carlsen,Male,99,230,
qrn3b6pbfl,Hans Blomgren,Male,37,168,
sx8jrvz2zw,Berit Eklund,Female,75,206,
d9gdln56uc,Erla Solberg,Female,18,149,
r3a4tlwway,Jorn Thorn,Male,18,149,
5tska72uge, Tyr Blomgren,Male,50,181,
6g4ljwmme4,Ole Eklund,Male,34,166,
8fzla4h286,Mia Solberg,Female,83,215,
eceydkvexf,Kirk Sorensen,Male,74,206,
bquag7hm2n,Michael Blomgren,Male,74,206,
6wq644s4lh,Axel Blomgren,Male,60,192,
pfdsxrlj84,Maximilian Sorensen,Male,105,238,
tthpu8azbr,Leonie Solberg,Female,13,145,
nkeczghej5,Lady Astrid Sorensen,Female,85,217,
ru927lhzcm,Nico Olsen,Male,12,145,
2y8uqs85n9,Lars Solberg,Male,62,195,
jhvflg3kau,Tindra Blomgren,Female,75,208,
mpfw28eau6,Paul Eklund,Male,66,199,
4qt3qvhsu4,Jasmin Carlsen,Female,116,249,
l9gpkkc8hp,Karina Sorensen,Female,66,199,
5t4bf97n5a,Thurston Thorn,Male,94,227,
yyy636g5p5,Sanna Solberg,Female,63,197,
27kmhvsu8g,Kaya Pallesen,Female,89,223,
7kpjecgbc5,Dr Leif Solberg,Male,77,210,
p4c6a2bryp,Marcel Carlsen,Male,92,225,
8nyr5q57ma,Jakob Solberg,Male,87,220,
3uumrlen66,Philipp Eklund,Male,59,193,
kdh9ma94tq,Ragnar Jensen,Male,53,186,
grxkpwuaww,Nils Carlsen,Male,72,206,
78zjn345at,Bronwyn Kimura,Female,25,159,
vkrawum3dj,Julian Jensen,Male,94,228,
6c25qsyyku,Torsten Ibsen,Male,55,189,
ffzw9zp4vg,Daniel Eklund,Male,60,194,
5trnhs93y7,Elsa Olsen,Female,63,197,
wfd4xntlve,Torvald Sorensen,Male,102,236,
tdu7jndrm5,Sophia Sorensen,Female,24,158,
vkenydqg7g,Jorn Pallesen,Male,43,177,
8bx5gytddw,Dr Lena Blomgren,Female,50,185,
ae8d7ch9n3,Kristjana Blomgren,Female,24,159,
6pdgjlflg4,Nico Solberg,Male,81,216,
yu9c6hq32y,Agda Carlsen,Female,97,231,
t268sdzjkt,Tyra Carlsen,Female,106,241,
mprm7ak4h2,Johanna Lund,Female,82,217,
fvmht6uk2w,Lars Sorensen,Male,43,177,
a3jdf353lr,Lukas Sorensen,Male,119,,Vardo 138
zhkce8cvxm,Lukas Sorensen,Male,53,187,
4dft4paefn,Dr Fabian Blomgren,Male,119,,Shinobi 115
2u6dwnkgtz,Gunnar Blomgren,Male,75,210,
vz29jkuxcv,Yorick Solberg,Male,14,149,
2e76f2jegj,Vanessa Carlsen,Female,69,204,
wnc9sagrak,David Eklund,Male,65,200,
ec2fpp7397,Marie Solberg,Female,99,234,
hmv4vs7n3p,Leon Eklund,Male,10,145,
27jqqg24q9,Kieran Hall,Male,118,,Blonduos 143
3atxfupxye,Sean Yamada,Male,111,247,
ezbfxetu6v,Astrid Olsen,Female,68,204,
cdsrz2f3a3,Viggo Solberg,Male,113,248,
dg3zqe4xj8,Arvid Sorensen,Male,19,155,
8nxucbde44,Halden Sorensen,Male,95,231,
sd6xnqjkaz,Alina Sorensen,Female,117,253,
5pp7pnle5y,Matthias Blomgren,Male,92,228,
dpdshhnn5f,Dr Halden Carlsen,Male,34,170,
nfnlbfzkcr,Philipp Eklund,Male,104,240,
q79uaja9kl,Lea Solberg,Female,35,172,
raj32wx4ur,Matthias Blomgren,Male,103,239,
a3hgnnca3k,Erik Olsen,Male,98,235,
c93x4epzlv,Michael Svendsen,Male,93,230,
amh972b8q3,Valdemar Lund,Male,95,232,
s66v2q5ncn,Felix Svendsen,Male,88,226,
mc2rnle5wh,Kari Solberg,Female,50,187,
w4bkgjr25u,Robin Hall,Male,83,221,
65z5bdta5b,Erik Solberg,Male,91,228,
ugrvj6d982,Sonja Carlsen,Female,74,212,
t2sn3jb7vj,Dane Blomgren,Male,89,227,
zx627zpklu,Naoto McCarthy,Male,54,192,
b6f3gk4k6n,Brenda Eklund,Female,74,212,
dczhwafaqy,Jasmin Sorensen,Female,85,223,
3qr964z8tp,Sarah Carlsen,Female,59,197,
wvm5sy9qck,Dr Elena Lund,Female,93,231,
bqfuyw2ht6,Emma Blomgren,Female,45,183,
jq5ftr4rtm,Sanna Solberg,Female,58,196,
84w63knpwc,Donar Solberg,Male,80,218,
5gch57awzj,Lilja Sorensen,Female,11,149,
g7vylrdt7z,Axel Carlsen,Male,81,219,
ja68c53pg6,Kazuki Kimura,Male,60,199,
e8mbx4mt8v,Felix Carlsen,Male,40,179,
4ld37w6sbl,Sorena Solberg,Female,81,219,
klr8ukaacj,Juhani Svendsen,Male,115,,Reading 369
esm4ggkrvd,Kaya Sorensen,Female,33,171,
a3t7tqh4qe,Julia Eklund,Female,50,189,
6cya6zffjf,Gerda Sorensen,Female,65,204,
h3hsmkkcqv,Erik Thorn,Male,63,201,
hmhk6xhade,Elena Eklund,Female,86,225,
3aferyzka6,Magdalena Sorensen,Female,72,211,
vfbadva3uz,Erik Sorensen,Male,36,175,
jatken54b4,Henrik Solberg,Male,100,239,
2uf7acyhxn,Nathan Moore,Male,19,158,
q78xh5jg2e,Hallmar Carlsen,Male,52,191,
x7whcykq2v,Marcel Sorensen,Male,99,238,
2egyspwfl7,Maya McCarthy,Female,87,226,
yu7jlp7jyj,Jorn Thorn,Male,89,228,
pb9hkueccf,Astrid Sorensen,Female,50,189,
jh5d7rptva,Tyra Sorensen,Female,53,192,
9y6c6wwm97,Erla Eklund,Female,67,206,
fvkp9db2zg,Raum Ibsen,Male,23,163,
r3uqjxpzja,Elias Thorn,Male,68,207,
jqf6yt9kgh,Signe Jensen,Female,70,210,
dwb2lqj22d,Lena Sorensen,Female,79,219,
xj9v6s2cx4,Brigit Carlsen,Female,29,169,
f4wg2gvrkp,Nana Kimura,Female,72,212,
cgct44hynv,Dr Karina Sorensen,Female,84,224,
tgqyrrlgpt,Jasmin Thorn,Female,94,234,
nnludnvx8p,Momoko Sato,Female,69,209,
8bjpypd96f,Elias Eklund,Male,9,149,
sxfjkrvj37,Raphael Eklund,Male,73,213,
r3h4mgsed8,Tobias Blomgren,Male,72,212,
xyvfqx6t4j,Brigit Sorensen,Female,109,249,
s6sbcufand,Lukas Sorensen,Male,76,216,
5wattek7ut,Hans Solberg,Male,86,227,
ez9mdmab5g,Dahl Carlsen,Female,91,231,
p49fxtzee4,Anika Carlsen,Female,9,149,
ha5bkqawxx,Sophia Lund,Female,107,247,
q7jnn7pap9,Lars Blomgren,Male,87,228,
ratvdkc6ye,Yorick Jensen,Male,67,208,
9ufh997llz,Astrid Carlsen,Female,63,204,
dpbyxp5542,Ole Thorn,Male,91,232,
xyjtsg98xf,Britt Jensen,Female,84,225,
gj7fn64nk2,Dr Hakan Eklund,Male,83,224,
nflsrmg2bc,Inge Solberg,Female,107,248,
d5yjhv9l9f,Yorick Madsen,Male,7,149,
lpnwu3aswe,Leonie Sorensen,Female,82,223,
jqe97fhsxa,Lord Marcel Thorn,Male,73,214,
97g86lqlb7,Kayleigh Sato,Female,77,219,
envcse3xpz,Laura Jensen,Female,101,243,
qu5e3zfw9t,Philipp Lund,Male,31,173,
xrjr6guaz4,Hallmar Jensen,Male,38,180,
geglrhclwu,Nanami Kimura,Female,62,204,
xeure7g4xs,Lady Sanna Sorensen,Female,84,226,
7fjc92jcx9,Donar Sorensen,Male,92,234,
jq3m9yk7s8,Lukas Lund,Male,64,206,
x77cqmyr6j,Alina Carlsen,Female,43,186,
xr759zwpt2,David Sorensen,Male,93,235,
v8xn2z7s7e,Shin Kimura,Male,78,221,
8yf6jkbpdu,Rina Hall,Female,6,149,
36c26gl6xp,Lukas Larsen,Male,15,158,
49m9vt928v,Theresa Carlsen,Female,72,214,
lcan9v2ehy,Nils Ibsen,Male,87,230,
dwluxdx362,Emma Eklund,Female,97,240,
2uddqjfyv9,Emma Solberg,Female,15,158,
vz99cfqff5,Alexander Eklund,Male,85,228,
p765ybzwyy,Erik Thorn,Male,55,199,
bln7jgsv4l,Donar Jensen,Male,94,238,
u5btd6mbr6,Gerda Carlsen,Female,15,158,
7fu3e4p6l5,Leif Solberg,Male,21,165,
nf893ssnl3,Dahl Erickson,Female,47,191,
3db7z39bcu,Valdemar Eklund,Male,19,163,
4gleqfw6mz,Kirk Sorensen,Male,70,214,
xmgacc7n6v,Hannah Carlsen,Female,89,233,
42m79tu4aj,Nils Jensen,Male,57,201,
2hcr2t57nv,Raphael Eklund,Male,5,149,
vn8mnpen7r,Juhani Eklund,Male,65,210,
fb6g9rwx4h,Dr Daichi Kimura,Male,71,216,
ah2cvm7fnc,Daiki Kimura,Male,81,225,
hhqwpg9pnt,Donar Solberg,Male,83,227,
7vgnx9tmrj,Viggo Solberg,Male,110,,Hofn 135
nvutlxw5sg,Sven Svendsen,Male,100,245,
q3fa3p9vbt,Emma Blomgren,Female,75,219,
ef72bgttej,Julian Eklund,Male,60,205,
mfvl5bv3fz,Elin Sorensen,Female,66,211,
ktbx7xgaj7,Viktoria Solberg,Female,104,249,
m887frdrnq,Dahl Carlsen,Female,102,247,
a6zp7wvmey,Raphael Thorn,Male,68,213,
yhrffpflhp,Alexander Thorn,Male,61,206,
6f6tj6uy8z,Sorena Solberg,Female,69,214,
y3s8y2ej68,Thurston Solberg,Male,98,243,
t9n4lxnzp3,Helsa Solberg,Female,55,200,
ya42r5y9re,Leif Solberg,Male,82,227,
e87ynfewg7,Karen Eklund,Female,92,237,
ahc32qc9b8,Yorick Ibsen,Male,98,244,
5p8xmlmqu3,Emma Sorensen,Female,109,,Bjurholm 231
v8k5c5jeh5,Dr Jana Blomgren,Female,77,222,
36ygflws8f,Ebbe Carlsen,Male,67,213,
a6n3afy29w,Brenda Olsen,Female,21,167,
q3rz7repyn,Lilja Eklund,Female,108,,Helvig 133
btx3j6lu6l,Torsten Carlsen,Male,70,216,
6ztx53vbqf,Julian Carlsen,Male,57,203,
z6qtrx5t9b,Elin Ibsen,Female,52,197,
uclpdueat6,Mia Solberg,Female,82,227,
4gkhx26e4t, Tyr Thorn,Male,24,170,
g74zem9ba9,Anika Solberg,Female,5,151,
jdnfvcl2uk,Dr Fabian Sorensen,Male,96,242,
gudzncv48x,Jakob Eklund,Male,92,238,
zd2mj2qjuh,Axel Eklund,Male,102,248,
ukwg6xyzdd,Sorena Jensen,Female,105,251,
l59pufvp2f,Tobias Carlsen,Male,56,202,
9328mldlsn,Katharina Solberg,Female,99,245,
vvhhnd8m9r,Fabian Thorn,Male,45,191,
y34y45kct3,Emma Sorensen,Female,53,200,
2anekuv3de,Brigit Solberg,Female,46,192,
cgwfuea3x7,Anika Solberg,Female,108,,Akkeshi 19
zdpylksxnf,Dr Nico Solberg,Male,60,206,
6stvh2ges4,Matthias Madsen,Male,32,179,
qh2ytfmkyz,Olina Sorensen,Female,71,218,
ucwejwk4g2,Kirstie Jensen,Female,88,235,
cwj2elej4m,Elena Solberg,Female,75,222,
2absmdyg7c,Lara Larsen,Female,29,176,
jtxdh3twtw,Ashley Hall,Female,21,169,
g7eqkpe5x4,Lars Sorensen,Male,107,,Takazaki 35
68gg38lvxh,Selina Sorensen,Female,65,213,
zdccp4vchd,Sven Solberg,Male,48,195,
nb5vf9d99m,Lisa Solberg,Female,64,212,
7j3hkntgtv,Kerstin Eklund,Female,74,221,
mf6fhy95kn,Nico Blomgren,Male,45,193,
pmqvxplu4z,Olina Sorensen,Female,81,229,
jtlrklvbnu,Hanne Solberg,Female,38,186,
6n43mdqc5x,Evan Kimura,Male,70,218,
kgwrtbh5lj,Torsten Thorn,Male,79,226,
fb4npxde34,Thurston Carlsen,Male,80,228,
4pudxqxc6t,Gunnar Sorensen,Male,106,,Helluland 167
yh2atcummc,Jakob Blomgren,Male,87,235,
nvsz26elq3,Gerik Lund,Male,28,176,
b9kraxxjts,Kirstie Sorensen,Female,95,243,
py39sh3gz8,David Madsen,Male,72,220,
j6y4eecxj4,Raphael Madsen,Male,47,195,
aqab4x8m76,Hannah Solberg,Female,45,193,
vfhdecesd3,Jasmin Solberg,Female,87,235,
qup2tb9zh5,Harold Blomgren,Male,62,210,
peqtbp7x6n,Sophie Sorensen,Female,45,193,
369bt9buc4,Michael Eklund,Male,40,189,
vb57f6lbwx,Hallmar Eklund,Male,105,,Bjurholm 1
tcvhrhtbxt,Jana Solberg,Female,30,179,
2aavuy7qn5,Alexander Ibsen,Male,62,211,
9ayfpt9ynl,Dr Kristjana Sorensen,Female,99,248,
bgjw5klp8x,Nana Hall,Female,17,166,
32v4u3hdvy,Maximilian Eklund,Male,8,158,
lkhqprbthk,Hans Pallesen,Male,92,241,
ax9gxjvrla,Matthias Eklund,Male,84,233,
mnsxe5znsq,Lisa Blomgren,Female,39,188,
5sfct6s24u,Gerda Solberg,Female,84,234,
xe3s83clz2,Axel Lund,Male,54,204,
ush4bpxs49,Lord Ebbe Eklund,Male,53,203,
pydywk8an4,Sakura Wilson,Female,103,252,
pmpy6bu3ls,Marie Sorensen,Female,23,173,
3d8gnvxyr8,Hannah Solberg,Female,30,180,
dkghxfcyb2,Nico Sorensen,Male,104,,Helvig 106
fr2yd7ppvc,Liam Collins,Male,97,247,
26k2ybgnzx,Hans Eklund,Male,81,231,
9q9ebjgunx,Hallmar Ibsen,Male,53,203,
s9wz68babj,Sebastian Thorn,Male,16,166,
nj35jg9m5k,Inge Lund,Female,43,193,
z9llz2djbz,Karena Blomgren,Female,15,166,
5kfa76d56h,Felix Carlsen,Male,79,229,
6nqhwh2zen,Olson Ibsen,Male,88,238,
2xvl9syb9p,Grace Kimura,Female,94,244,
v4sgvn9tsj,Lauren Kimura,Female,95,245,
rdxk8x76mk,Julia Eklund,Female,47,197,
lktfutgm6f,Illona Blomgren,Female,99,249,
45g3qhb3tz,James Murphy,Male,83,234,
7b2j69nscc,Karen Solberg,Female,77,227,
spjlqdfrgx,Halle Blomgren,Female,44,194,
j9vsewbf5z,Sarah Solberg,Female,70,221,
3theal6vrk,Viktoria Thorn,Female,42,192,
jtvkx9adsh,Dr Karena Sorensen,Female,57,208,
dzrfk6kubd,Berit Sorensen,Female,24,175,
e43paj8qlj,Juhani Eklund,Male,49,200,
9axjweh76e,Sarah Lund,Female,97,248,
f7cwzvvkvp,Florian Lund,Male,100,251,
rdlxagakfh, Tyr Solberg,Male,68,219,
4p58beceag,Soren Sorensen,Male,92,243,
m8st647uw2,Ross Hall,Male,103,,Vardo 269
9qk5glmnbt,Kirstie Blomgren,Female,88,240,
4wfz3hw5vn,Sarah Blomgren,Female,65,216,
xmcn8r5k33,Brenda Carlsen,Female,102,,Helvig 227
45ssukgvfv,Lisa Ibsen,Female,75,226,
26j57xpvgr,Theresa Solberg,Female,102,,Vardo 141
spubvflk5t,Megan Murphy,Female,14,166,
vvesb7xap5,Lady Kristjana Eklund,Female,55,207,
3tt5fnbpef,Kirk Blomgren,Male,6,158,
lcgrac6532,Kari Lund,Female,67,219,
9q8hj5q36r,Chloe Wilson,Female,102,,Vardo 324
y6aghaxvhm,Jacob Yamada,Male,54,206,
uffkujv8cn,Allana Collins,Female,56,208,
hd84mpd54w,Erling Solberg,Male,72,225,
ejzyyrhzet,Niamh Hall,Female,79,232,
9qvulnsgyn,Ashley Hall,Female,101,,Hofn 72
dzqjsrs3t6,Emma Kimura,Female,64,216,
87meen3kc2,Axel Sorensen,Male,68,221,
swtgq39qjx,Jeneve Eklund,Female,33,186,
v4ex6tkf4a,Paul Olsen,Male,68,221,
j27gxx3cuh,Dr Michael Lund,Male,101,254,
cs3548br2w,Laura Blomgren,Female,69,222,
cc4wlk9ppe,Anund Solberg,Male,28,181,
hq8th2x5t3,Kelda Eklund,Female,95,249,
bw4p5x7mcx,Helga Eklund,Female,83,236,
z9vedqrkfn,Tove Olsen,Male,87,241,
5kq4ktr6a6,Lord Peter Wilson,Male,83,237,
k553rutlxl,Fabian Sorensen,Male,75,229,
bpf9fdqaln,Nicolas Page,Male,98,252,
u84va3kq89,Elena Sorensen,Female,52,205,
peyqwxt7s4,Sarah Pallesen,Female,33,187,
lse3zkfeva,Daniel Lund,Male,100,254,
6fcwkmxps2,Leif Larsen,Male,87,241,
ts4ntehnvr,Peter Hall,Male,4,158,
2qhzwvv2m3,Sten Solberg,Male,73,227,
fmlxu7cpcu,Dr Agda Blomgren,Female,56,210,
m424h2pzqn,Hallmar Eklund,Male,73,227,
r27swuaehu,Juhani Eklund,Male,51,205,
mbcv959rbv,Halle Sorensen,Female,71,226,
7y9qu6r29m,Haruka Kimura,Female,85,240,
qhwbqukgv7,Erling Olsen,Male,73,228,
kps7cruxe3,Ole Olsen,Male,88,243,
lfdfbu5mmw,Sven Olsen,Male,12,167,
77lhm9bstt,Sebastian Eklund,Male,99,253,
xqwpbs7ggv,Dr Sophia Sorensen,Female,88,243,
d82fsfl2v6,Agda Sorensen,Female,92,247,
4p3erltu83,Kaito Hall,Male,48,203,
neag32zzey,Tatsuya Wilson,Male,49,204,
hl6cpw9hyt,Felix Eklund,Male,77,232,
838bn3hbcq,Ursula Lund,Female,61,216,
cc3zt6hw68,Karen Blomgren,Female,25,180,
ufqd88aagb,Elin Sorensen,Female,99,,Helluland 84
jtg5gzt8k2,Lucia Sorensen,Female,99,,Pauma 207
6nyehsn925,David Blomgren,Male,76,231,
n7m2dghpnp,Erling Ibsen,Male,44,199,
wulmf27rlu,Nils Thorn,Male,38,193,
ghjg24p2jl,Valdemar Eklund,Male,42,198,
nyxlnwzcwe,Ebbe Blomgren,Male,94,250,
ht5hjjwmdy,Valdemar Solberg,Male,84,240,
m4z6qmw88g,Maximilian Thorn,Male,84,239,
gav2cj7qrb,Juhani Thorn,Male,98,,Pauma 329
7rwzapej58,Dahl Sorensen,Female,84,240,
u4prjgyg8x,Elsa Eklund,Female,11,167,
3245nxcvx8,Gala Sorensen,Female,69,225,
kkqqhm7blt,Riley Wilson,Male,11,167,
k5rh2z599c,David Jensen,Male,95,251,
7y8t3sy9qe,Karena Blomgren,Female,59,215,
96t9jhbz9r,Dr Astrid Eklund,Female,98,,Hofn 238
5na6nut3py,Dr Lea Carlsen,Female,97,254,
fuj7xe839s,Lars Blomgren,Male,64,221,
j25nd6kss4,Gala Solberg,Female,49,205,
q6us9qhw4m,Gunnar Carlsen,Male,97,,Valais 156
lfzvlyf9xm,Fabian Eklund,Male,9,166,
gq6zx8elrn,Viggo Sorensen,Male,96,253,
z9tltw82e9,Tindra Jensen,Female,93,250,
ufpgfthhx4,Jeneve Lund,Female,97,,Vardo 200
d4mb2vzsuu,Donar Thorn,Male,64,221,
8ah7nraaeq,Gerda Lund,Female,84,241,
rt5thf5q2b,Lena Eklund,Female,9,166,
xqj6mwh4sl,Michaela Wilson,Female,48,205,
5nxhqdwghw,Britt Lund,Female,76,232,
csnnlxulte,Thurston Sorensen,Male,71,228,
a9e8ex5p7s,Hannah Eklund,Female,90,247,
yl6ymqpmah,Andrew Kimura,Male,70,227,
ts2u9my4uc,Jessica Hall,Female,9,167,
h6tkhej3x3,Illona Carlsen,Female,71,228,
qqhxulj9l3,Tomas Solberg,Male,54,211,
fuuw3hdvvm,Henrik Carlsen,Male,60,217,
58mnbaxtyc,Kirk Blomgren,Male,71,228,
pujhwbf5w4,Ryan Moore,Male,97,,Blonduos 207
we9v9jfbk4,Lucia Sorensen,Female,51,208,
mjlugeaxun,Jonas Lund,Male,68,225,
8atwstf43l,Helsa Carlsen,Female,96,,Maeva 63
xquvrynweg,Karina Carlsen,Female,60,218,
kkc7trhxvj,Britt Carlsen,Female,96,,Hofn 19
er83fnsefe,Agda Carlsen,Female,72,229,
9x4x2k3wy9,Elena Carlsen,Female,96,,Hofn 214
rgrjw8wbmu,Emma Eklund,Female,8,166,
fuha62gaqk,Dr Nils Lund,Male,96,,Helvig 60
vrl84cwwfc,Inge Sorensen,Female,79,237,
hl4j55rxwe,William Hall,Male,80,238,
3gc6h9tyed,Brigit Solberg,Female,76,234,
8ug3eqgfj2,Arvid Clausen,Male,96,,Shinobi 162
kkzjvalcqg,Lena Blomgren,Female,64,223,
r2fph5xn4b,Dr Austin Collins,Male,64,223,
dvwyjwrpkd,Sven Lund,Male,95,,Helvig 72
veklell58y,Soren Sorensen,Male,49,207,
rpqprujg2z,Emma Lund,Female,95,253,
a9dbmjdwnk,Malena Sorensen,Female,95,,Bjurholm 1
sc2qzk6ayn,Tyra Sorensen,Female,71,230,
64k7h6a765,Sonja Carlsen,Female,80,238,
2dqaue8jy5,Leif Erickson,Male,66,225,
ujl6gbhzhz,Grace Wilson,Female,95,,Hofn 203
sw2hjx48m7,Ragnar Blomgren,Male,30,189,
222b46ubwt,Hans Lund,Male,8,167,
xdgm6sfjzz,Viggo Lund,Male,44,203,
h2egrtxtwr,Jana Blomgren,Female,71,230,
7e68zlhszg,Maximilian Blomgren,Male,95,,Vardo 509
2l24mhs9kc,Helga Lund,Female,94,253,
j5ppg7mp7x,Alina Sorensen,Female,67,226,
r243lnz3x8,Lilja Solberg,Female,8,167,
s5dab2px7e,Ingrid Carlsen,Female,73,232,
mb96xwxer9,Elsa Carlsen,Female,37,196,
jppgzjkmuf,Dr Kerstin Lund,Female,95,,Bjurholm 51
8qr8h3rdvu,Axel Jensen,Male,95,,Arcadia 342
tfyatgwj3s,Ragnar Eklund,Male,73,233,
d4w5ejeuyh,Gunnar Solberg,Male,25,184,
n7vxxq5y96,Paul Solberg,Male,42,201,
5895me9ga4,Brigit Sorensen,Female,69,228,
xd5z8bjxtx,Ebbe Sorensen,Male,64,223,
z5q88etl2t,Jorn Carlsen,Male,68,228,
phgyf7dk5j,Fabian Blomgren,Male,52,211,
ksm3tfbwxj,Marie Eklund,Female,65,225,
g64ev3x43r,Britt Jensen,Female,50,210,
h9dmlflybw,Karen Ibsen,Female,54,214,
7m5du86xem,Tobias Clausen,Male,59,218,
vyv442qvhc,Hannah Eklund,Female,73,233,
q6sypwyc38,Tomas Solberg,Male,94,,Hofn 149
3wag7h4a9n,Lord Jakob Olsen,Male,77,237,
e7uq7f654m,Gunnar Sorensen,Male,73,233,
c8l3jsd55h,Ragnar Thorn,Male,64,224,
9l2elezb8p,Erla Ibsen,Female,94,,Blonduos 169
5f8ag2wlp8,Philipp Solberg,Male,60,220,
y9e6cnsv6s,Dr Anika Solberg,Female,39,199,
d48vjlknmd,Anund Sorensen,Male,94,,Helluland 64
8a4r6hu579,Emma Eklund,Female,85,246,
rwzkrjcf4z,Simon Thorn,Male,2,163,
jgcsf395r2,Kirk Eklund,Male,72,232,
mr7gm69qkj,Erika Eklund,Female,61,222,
2lz6u42h26,Felix Eklund,Male,48,209,
z52ycgyepn,Erik Jensen,Male,93,,Blonduos 273
whgaf4lmsu,Nils Solberg,Male,75,236,
zp2rvtwcc7,Leonie Sorensen,Female,74,234,
3wl7ck94wh,Lucia Clausen,Female,57,218,
nmt9nye94f,Kelda Blomgren,Female,65,226,
htp5avpqma,Jasmin Blomgren,Female,92,253,
kz9lql2g7m,Magnar Erickson,Male,87,248,
e76gchbxqg,Desmond Burke,Male,37,198,
7urvrdvgnp,Julia Carlsen,Female,81,242,
rgpqcfdskf,Illona Eklund,Female,44,205,
lnklybn95b,Arvid Sorensen,Male,9,170,
3pxrmzrr59,Dr Torvald Jensen,Male,73,234,
wh5nhmn2ms,Lena Blomgren,Female,34,195,
h9cqt2u7tp,Lynnea Lund,Female,42,203,
cf8lfx4pck,Michael Blomgren,Male,51,213,
jcmxjeh34v,Erling Jensen,Male,80,241,
ems2wnfewv,Simon Carlsen,Male,88,249,
ytqnz3wmg6,Yorick Lund,Male,93,,Vardo 324
qd3vplsb58,Elsa Thorn,Female,67,229,
35lc77w8bn,Selina Thorn,Female,68,230,
yg2p9thfeu,Kelda Lund,Female,66,227,
nusehl3ehk,Harold Ibsen,Male,8,170,
zkbwy67bpz,Gerik Lund,Male,60,222,
z5cphj59cj,Torsten Sorensen,Male,44,205,
jpyad8yny4,Ursula Sorensen,Female,57,219,
rpnv732xyk,Ragnar Olsen,Male,78,240,
67slnqehdv,David Blomgren,Male,92,,Hayarano 3
8a3ud44dn2,Alexander Sorensen,Male,75,237,
e7g7hkgrdc,Lars Lund,Male,4,166,
v7uc69l9ea,Florian Solberg,Male,92,,Helvig 219
drgyzwep2v, Tyr Ibsen,Male,40,202,
c88jtwpre8,Leonie Solberg,Female,68,231,
zky93q9qhx,Erika Solberg,Female,64,226,
j5mvwd466j,Harold Sorensen,Male,92,,Bjurholm 232
z5z2l38n6g,Olina Solberg,Female,49,211,
ql22k8fgjc,Valdemar Sorensen,Male,30,192,
kswv65qx38,Magnar Sorensen,Male,4,166,
eysrszyem3,Emma Hall,Female,76,238,
sslgzxr74p,Lord Yorick Solberg,Male,92,,Blonduos 37
cfjblz9hze,Ian Sato,Male,44,207,
qtctbbz75k,Mia Carlsen,Female,52,215,
kz8px7apne,Sophia Carlsen,Female,59,222,
9dze7ztmr5,Donar Blomgren,Male,91,253,
mrtwwakcv9,Emma Sorensen,Female,92,,Hofn 205
5bgjsydshu,Halden Sorensen,Male,41,203,
ygceevn93q,Tyler Jones,Male,90,252,
h2zz9khppa, Tyr Carlsen,Male,36,199,
8h2z8qqh37,Yuka Regan,Female,25,188,
6yrj2qzkfj,Takahiro McCarthy,Male,91,,Blonduos 263
qlpdmrhvca,Elsa Carlsen,Female,91,,Helluland 168
p6q665gtzs,Katharina Solberg,Female,31,193,
kfv9hde6ut,Evan Burke,Male,13,176,
lj6h8r325z,Lord Simon Eklund,Male,75,238,
bz7g7waugv,Hans Thorn,Male,68,231,
agxzyvkwu8,Ella Burke,Female,57,220,
narq7ucpbu,Erika Solberg,Female,69,232,
a5929m7qsw,Dr Hallmar Carlsen,Male,88,251,
c8j9yyuk34,Kirk Sorensen,Male,64,227,
lvhu2kjmz8,Gunnar Blomgren,Male,45,208,
